"","Dim.1","Dim.2","Dim.3","Dim.4"
"220",-6.63822345673749,-4.29973185676356,2.35665641672565,-2.38151808628653
"221",0.685029320484533,4.95073026114238,1.4744697085767,-2.19689826350097
"222",4.63305098876226,2.85307255944028,3.17542313375427,0.263376939742765
"223",2.08299316374298,0.00903906014154181,-2.15740752916361,-1.51220007873803
"224",1.86700634379653,2.67432853937088,-2.02201814626145,-3.17887994819886
"225",-1.84622352344302,1.46576902139005,1.92070064224171,-1.85019641635805
"226",-11.1764751649171,-7.16800519621772,1.05505491531425,-1.75700608311679
"227",-3.56651437480497,4.77469431619918,-2.57912300558632,-0.884697180191937
"228",-4.43343536442968,4.80214946108994,-4.39775292400486,-2.636531111305
"229",-11.0418759286868,-7.15313970845536,0.53233409353145,-0.779397532221017
"230",-4.92812048130074,6.70483088899452,-0.620517398952469,-1.34510785563379
"231",-4.08193049411729,2.82339906955271,4.02469946267567,-1.17352562593855
"232",-9.77248033373836,-4.61134278582503,1.84802989381278,0.365256724524954
"233",-6.93598209230709,7.73879272390925,-6.03966480186839,-2.7062866259764
"234",-1.6381961486744,1.81448437562014,-0.898962479631577,5.15857868678057
"235",9.60888949696601,-5.77089764193439,0.548828632870715,-2.65028221388131
"236",-1.44495512904184,7.26523422468039,2.35001340687384,-0.741342024600011
"237",6.26326282784409,-6.990394539967,-0.981343753313185,2.06450048495178
"238",-5.35688589775545,5.89484664104275,-5.89613455614911,-1.71573470964347
"239",-8.96347930722952,1.40325654095894,-1.85533248864106,3.25047489823752
"240",-8.32428157919708,-5.37019160407501,1.35837638540379,-1.88315562817056
"241",-6.86261850895286,-9.76513324804882,3.66934911312359,-3.63891909828262
"242",-2.56565799687505,0.141490813819033,-0.15757881875059,-1.50508589386709
"243",5.28987905863234,-4.01748840102053,-3.3511632546364,0.68190529464858
"244",-10.7142456434486,-9.89249196229742,2.88089508865395,-2.4243507983306
"245",2.53787532397042,1.25137759071364,3.5536962897899,1.40152282241194
"246",6.65035025940446,-4.89780635146082,-1.49001881689977,-0.459509126268634
"247",-1.93685166977831,0.525503238015254,1.03213331442825,-0.102570788337631
"248",1.76741764453538,-1.65239242359023,-3.21021160925381,0.264596347293927
"249",-0.598654290694804,0.669706600921876,3.41709030666324,4.30486712316076
"250",4.07193085447433,1.04869905008433,1.83248593002125,-1.35683004447901
"251",-8.81122236733566,-9.85191641030998,2.88528509015462,-3.90728333305527
"252",-0.693951905329684,5.86283462083395,-4.61498177310864,-5.14111177881457
"253",5.07675587597917,-2.86913156877472,-0.623567940673505,0.204635465927094
"254",-0.57704432119469,-1.67529131948835,-3.19642297318553,1.47300612086009
"255",-7.70544266196475,-2.72393915867046,-1.48027815028737,1.04428052259088
"256",8.18605544527704,1.78205361871538,7.04464355236158,0.0393787337263217
"257",-8.33058744950888,-7.35498442169405,2.49459064568833,-4.94375622145458
"258",0.0998797790327436,3.65552182889197,1.65103351149003,-1.25301095920438
"259",-5.10114456288723,-5.42135767760151,-0.29733125674953,2.60159257214112
